budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_str,keywords_str,production_companies_str,year,profit,roi,poster_url,trailer_url,synthetic_vibe,rag_content
69000000.0,"['Animation', 'Family']",http://www.despicable.me/,20352,"['adoptive father', 'orphanage', ""life's dream"", 'rivalry', 'stealing', 'ballet', 'little girl', 'orphan', 'father daughter relationship', 'tomboy', 'mother son relationship', 'intelligent', 'kids', 'evil doctor', 'duringcreditsstinger', 'minions', 'supervillain', '3d', 'despicable', 'cattivissimo']",en,Despicable Me,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",113.858273,"['Universal Pictures', 'Illumination Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-07-08,543513985.0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Superbad. Superdad.,Despicable Me,7.1,6478,"Animation, Family","adoptive father, orphanage, life's dream, rivalry, stealing, ballet, little girl, orphan, father daughter relationship, tomboy, mother son relationship, intelligent, kids, evil doctor, duringcreditsstinger, minions, supervillain, 3d, despicable, cattivissimo","Universal Pictures, Illumination Entertainment",2010.0,474513985.0,7.877014275362319,https://image.tmdb.org/t/p/w500/9lOloREsAhBu0pEtU0BgeR1rHyo.jpg,https://www.youtube.com/watch?v=zzCZ1W_CUoI,"Quirky suburban chaos, offbeat animated humor, colorful cartoon textures...","Title: Despicable Me. Vibe: Quirky suburban chaos, offbeat animated humor, colorful cartoon textures.... Genres: Animation, Family. Keywords: adoptive father, orphanage, life's dream, rivalry, stealing, ballet, little girl, orphan, father daughter relationship, tomboy, mother son relationship, intelligent, kids, evil doctor, duringcreditsstinger, minions, supervillain, 3d, despicable, cattivissimo"
61000000.0,['Action'],http://mazerunnermovies.com,294254,"['based on novel', 'resistance', 'maze', 'post-apocalyptic', 'dystopia', 'infection', 'on the run', 'escape', 'zombie', 'storm', 'disease', 'desert', 'sewer', 'antidote', 'corporation', 'virus', 'runner', 'city ruin', 'immunity']",en,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",113.161483,"['Gotham Group', 'Temple Hill Entertainment', 'TSG Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-09-09,311256926.0,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,6.4,3040,Action,"based on novel, resistance, maze, post-apocalyptic, dystopia, infection, on the run, escape, zombie, storm, disease, desert, sewer, antidote, corporation, virus, runner, city ruin, immunity","Gotham Group, Temple Hill Entertainment, TSG Entertainment",2015.0,250256926.0,5.102572557377049,https://image.tmdb.org/t/p/w500/mYw7ZyejqSCPFlrT2jHZOESZDU3.jpg,https://www.youtube.com/watch?v=SDofO3P2HpE,"Adrenaline-fueled dystopian adventure, gritty post-apocalyptic texture...","Title: Maze Runner: The Scorch Trials. Vibe: Adrenaline-fueled dystopian adventure, gritty post-apocalyptic texture.... Genres: Action. Keywords: based on novel, resistance, maze, post-apocalyptic, dystopia, infection, on the run, escape, zombie, storm, disease, desert, sewer, antidote, corporation, virus, runner, city ruin, immunity"
250000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",http://www.thedarkknightrises.com/,49026,"['dc comics', 'crime fighter', 'terrorist', 'secret identity', 'burglar', 'hostage drama', 'time bomb', 'gotham city', 'vigilante', 'cover-up', 'superhero', 'villainess', 'tragic hero', 'terrorism', 'destruction', 'catwoman', 'cat burglar', 'imax', 'flood', 'criminal underworld', 'batman']",en,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",112.31295,"['Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-07-16,1084939099.0,165.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Legend Ends,The Dark Knight Rises,7.6,9106,"Action, Crime, Drama, Thriller","dc comics, crime fighter, terrorist, secret identity, burglar, hostage drama, time bomb, gotham city, vigilante, cover-up, superhero, villainess, tragic hero, terrorism, destruction, catwoman, cat burglar, imax, flood, criminal underworld, batman","Legendary Pictures, Warner Bros., DC Entertainment, Syncopy",2012.0,834939099.0,4.339756396,https://image.tmdb.org/t/p/w500/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,https://www.youtube.com/watch?v=GAjBzu8ggi0,"Gritty superhero escapism, gritty Gotham cityscapes, brooding intensity...","Title: The Dark Knight Rises. Vibe: Gritty superhero escapism, gritty Gotham cityscapes, brooding intensity.... Genres: Action, Crime, Drama, Thriller. Keywords: dc comics, crime fighter, terrorist, secret identity, burglar, hostage drama, time bomb, gotham city, vigilante, cover-up, superhero, villainess, tragic hero, terrorism, destruction, catwoman, cat burglar, imax, flood, criminal underworld, batman"
180000000.0,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",http://movies.disney.com/maleficent,102651,"['fairy tale', 'villain', 'sleeping beauty', 'dark fantasy', 'based on fairy tale', 'adaptation', 'retelling', 'literary adaptation', '3d']",en,Maleficent,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",110.620647,"['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures', 'Roth Films']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-28,758539785.0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't believe the fairy tale.,Maleficent,7.0,4496,"Fantasy, Adventure, Action, Family, Romance","fairy tale, villain, sleeping beauty, dark fantasy, based on fairy tale, adaptation, retelling, literary adaptation, 3d","Walt Disney Pictures, Walt Disney Studios Motion Pictures, Roth Films",2014.0,578539785.0,4.214109916666667,https://image.tmdb.org/t/p/w500/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,https://www.youtube.com/watch?v=LaArkjF7AnM,"Fierce solo escapism, dark fantasy epic, eerie mist-shrouded landscapes...","Title: Maleficent. Vibe: Fierce solo escapism, dark fantasy epic, eerie mist-shrouded landscapes.... Genres: Fantasy, Adventure, Action, Family, Romance. Keywords: fairy tale, villain, sleeping beauty, dark fantasy, based on fairy tale, adaptation, retelling, literary adaptation, 3d"
105000000.0,"['Science Fiction', 'Thriller', 'Drama']",http://gravitymovie.warnerbros.com/,49047,"['space mission', 'loss', 'space', 'astronaut', 'trapped in space']",en,Gravity,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",110.153618,"['Warner Bros.', 'Heyday Films', 'Esperanto Filmoj']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-09-27,716392705.0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't Let Go,Gravity,7.3,5751,"Science Fiction, Thriller, Drama","space mission, loss, space, astronaut, trapped in space","Warner Bros., Heyday Films, Esperanto Filmoj",2013.0,611392705.0,6.822787666666667,https://image.tmdb.org/t/p/w500/kZ2nZw8D681aphje8NJi8EfbL1U.jpg,https://www.youtube.com/watch?v=OiTiKOy59o4,"Cosmic isolation trip, claustrophobic zero-gravity atmosphere, desperate survival mode...","Title: Gravity. Vibe: Cosmic isolation trip, claustrophobic zero-gravity atmosphere, desperate survival mode.... Genres: Science Fiction, Thriller, Drama. Keywords: space mission, loss, space, astronaut, trapped in space"
125000000.0,"['Adventure', 'Fantasy', 'Family']",http://harrypotter.warnerbros.com/harrypotterandthedeathlyhallows/mainsite/index.html,671,"['witch', 'christmas party', 'magic', 'cutting the cord', 'halloween', 'child hero', 'broom', 'chosen one', 'frog', 'fantasy world', 'based on young adult novel']",en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",109.984351,"['1492 Pictures', 'Warner Bros.', 'Heyday Films']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-11-16,976475550.0,152.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Let the Magic Begin.,Harry Potter and the Philosopher's Stone,7.5,7006,"Adventure, Fantasy, Family","witch, christmas party, magic, cutting the cord, halloween, child hero, broom, chosen one, frog, fantasy world, based on young adult novel","1492 Pictures, Warner Bros., Heyday Films",2001.0,851475550.0,7.8118044,https://image.tmdb.org/t/p/w500/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,https://www.youtube.com/watch?v=l91Km49W9qI,"Magical boarding-school escapism, warm British whimsy, coming-of-age introspection...","Title: Harry Potter and the Philosopher's Stone. Vibe: Magical boarding-school escapism, warm British whimsy, coming-of-age introspection.... Genres: Adventure, Fantasy, Family. Keywords: witch, christmas party, magic, cutting the cord, halloween, child hero, broom, chosen one, frog, fantasy world, based on young adult novel"
80000000.0,"['Fantasy', 'Comedy']",http://www.brucealmighty.com/,310,"['christianity', 'moon', 'responsability', 'moses', 'street gang', 'lovesickness', 'journalism', 'new love', 'faith', 'prayer', 'god', 'car crash']",en,Bruce Almighty,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, N.Y. Despite his high ratings and the love of his beautiful girlfriend, Grace, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God -- and the Almighty responds, endowing Bruce with all of His divine powers.",109.684788,"['Universal Pictures', 'Spyglass Entertainment', 'Shady Acres Entertainment', 'Pit Bull Productions']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-05-23,484572835.0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,In Bruce we trust,Bruce Almighty,6.4,3012,"Fantasy, Comedy","christianity, moon, responsability, moses, street gang, lovesickness, journalism, new love, faith, prayer, god, car crash","Universal Pictures, Spyglass Entertainment, Shady Acres Entertainment, Pit Bull Productions",2003.0,404572835.0,6.0571604375,https://image.tmdb.org/t/p/w500/f0QqG14SZYYZcV4VWykVc5w13dz.jpg,https://www.youtube.com/watch?v=0XBxoKumlqQ,"Hilarious small-town comfort, warm 70s sitcom charm...","Title: Bruce Almighty. Vibe: Hilarious small-town comfort, warm 70s sitcom charm.... Genres: Fantasy, Comedy. Keywords: christianity, moon, responsability, moses, street gang, lovesickness, journalism, new love, faith, prayer, god, car crash"
90000000.0,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",,18,"['clone', 'taxi', 'cyborg', 'egypt', 'future', 'stowaway', 'space travel', 'race against time', 'arms dealer', 'love', 'alien', 'priest', 'end of the world', 'good vs evil', 'shootout', 'police chase', 'cab driver', 'new york city', 'space opera', 'military', 'opera singer', 'resort hotel', 'ancient astronaut', 'archeologist', 'ancient evil', 'cruise liner']",en,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",109.528572,"['Columbia Pictures', 'Gaumont']","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",1997-05-07,263920180.0,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,There is no future without it.,The Fifth Element,7.3,3885,"Adventure, Fantasy, Action, Thriller, Science Fiction","clone, taxi, cyborg, egypt, future, stowaway, space travel, race against time, arms dealer, love, alien, priest, end of the world, good vs evil, shootout, police chase, cab driver, new york city, space opera, military, opera singer, resort hotel, ancient astronaut, archeologist, ancient evil, cruise liner","Columbia Pictures, Gaumont",1997.0,173920180.0,2.9324464444444445,https://image.tmdb.org/t/p/w500/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg,https://www.youtube.com/watch?v=5Sg2RkdkSvk,"Epic sci-fi adventure, vibrant 90s futurism, adrenaline rush...","Title: The Fifth Element. Vibe: Epic sci-fi adventure, vibrant 90s futurism, adrenaline rush.... Genres: Adventure, Fantasy, Action, Thriller, Science Fiction. Keywords: clone, taxi, cyborg, egypt, future, stowaway, space travel, race against time, arms dealer, love, alien, priest, end of the world, good vs evil, shootout, police chase, cab driver, new york city, space opera, military, opera singer, resort hotel, ancient astronaut, archeologist, ancient evil, cruise liner"
250000000.0,"['Adventure', 'Fantasy', 'Action']",http://www.thehobbit.com/,49051,"['riddle', 'elves', 'dwarves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'mountains', 'wizard', 'journey', 'ring', 'goblin', 'courage', 'giant', 'tunnel', 'underground lake', 'buried treasure', 'climbing a tree', 'invisibility', 'ancient', 'gnomes']",en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",108.849621,"['WingNut Films', 'New Line Cinema', 'Warner Bros. Pictures', 'Metro-Goldwyn-Mayer (MGM)']","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-11-26,1021103568.0,169.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,From the smallest beginnings come the greatest legends.,The Hobbit: An Unexpected Journey,7.0,8297,"Adventure, Fantasy, Action","riddle, elves, dwarves, orcs, middle-earth (tolkien), hobbit, mountains, wizard, journey, ring, goblin, courage, giant, tunnel, underground lake, buried treasure, climbing a tree, invisibility, ancient, gnomes","WingNut Films, New Line Cinema, Warner Bros. Pictures, Metro-Goldwyn-Mayer (MGM)",2012.0,771103568.0,4.084414272,https://image.tmdb.org/t/p/w500/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,https://www.youtube.com/watch?v=CXqZK-nbZ74,"Cozy pre-bedtime adventure, whimsical Middle-earth landscapes, fireside warmth...","Title: The Hobbit: An Unexpected Journey. Vibe: Cozy pre-bedtime adventure, whimsical Middle-earth landscapes, fireside warmth.... Genres: Adventure, Fantasy, Action. Keywords: riddle, elves, dwarves, orcs, middle-earth (tolkien), hobbit, mountains, wizard, journey, ring, goblin, courage, giant, tunnel, underground lake, buried treasure, climbing a tree, invisibility, ancient, gnomes"
200000000.0,"['Adventure', 'Action', 'Thriller', 'Crime']",http://www.mgm.com/view/movie/234/Quantum-of-Solace/,10764,"['killing', 'undercover', 'secret agent', 'british secret service']",en,Quantum of Solace,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",107.928811,['Eon Productions'],"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-30,586090727.0,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"For love, for hate, for justice, for revenge.",Quantum of Solace,6.1,2965,"Adventure, Action, Thriller, Crime","killing, undercover, secret agent, british secret service",Eon Productions,2008.0,386090727.0,2.930453635,https://image.tmdb.org/t/p/w500/e3DXXLJHGqMx9yYpXsql1XNljmM.jpg,https://www.youtube.com/watch?v=BBqYaFEWBxI,"High-stakes espionage mission, gritty Bond aesthetic, anxious late-night vibes...","Title: Quantum of Solace. Vibe: High-stakes espionage mission, gritty Bond aesthetic, anxious late-night vibes.... Genres: Adventure, Action, Thriller, Crime. Keywords: killing, undercover, secret agent, british secret service"
245000000.0,"['Action', 'Adventure', 'Crime']",http://www.sonypictures.com/movies/spectre/,206647,"['spy', 'based on novel', 'secret agent', 'sequel', 'mi6', 'british secret service', 'united kingdom']",en,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",107.376788,"['Columbia Pictures', 'Danjaq', 'B24']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-10-26,880674609.0,148.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,A Plan No One Escapes,Spectre,6.3,4466,"Action, Adventure, Crime","spy, based on novel, secret agent, sequel, mi6, british secret service, united kingdom","Columbia Pictures, Danjaq, B24",2015.0,635674609.0,3.5945902408163266,https://image.tmdb.org/t/p/w500/zj8ongFhtWNsVlfjOGo8pSr7PQg.jpg,https://www.youtube.com/watch?v=z4UDNzXD3qA,"Stealthy spy thriller, dimly-lit espionage atmosphere, high-stakes tension...","Title: Spectre. Vibe: Stealthy spy thriller, dimly-lit espionage atmosphere, high-stakes tension.... Genres: Action, Adventure, Crime. Keywords: spy, based on novel, secret agent, sequel, mi6, british secret service, united kingdom"
68000000.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']",http://eclipsethemovie.com,24021,"['vampire', 'graduation', 'bite', 'immortality', 'werewolf', 'fang vamp']",en,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",107.069763,"['Summit Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Sunswept Entertainment', 'Temple Hill Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-06-23,698491347.0,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It all begins ... With a choice.,The Twilight Saga: Eclipse,5.8,2301,"Adventure, Fantasy, Drama, Romance","vampire, graduation, bite, immortality, werewolf, fang vamp","Summit Entertainment, Maverick Films, Imprint Entertainment, Sunswept Entertainment, Temple Hill Entertainment",2010.0,630491347.0,10.271931573529413,https://image.tmdb.org/t/p/w500/dK4Gi1UdMiHzHc7r7CZQG4IQ9Sr.jpg,https://www.youtube.com/watch?v=kX2DKZcDM-o,"Romantic high school drama, warm sunset hues, coming-of-age introspection...","Title: The Twilight Saga: Eclipse. Vibe: Romantic high school drama, warm sunset hues, coming-of-age introspection.... Genres: Adventure, Fantasy, Drama, Romance. Keywords: vampire, graduation, bite, immortality, werewolf, fang vamp"
79000000.0,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net/,121,"['elves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'based on novel', 'explosive', 'cave', 'fort', 'army', 'mission', 'attack', 'guide', 'wizard', 'ring', 'sword and sorcery']",en,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",106.914973,"['WingNut Films', 'New Line Cinema', 'The Saul Zaentz Company']","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-12-18,926287400.0,179.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A New Power Is Rising.,The Lord of the Rings: The Two Towers,8.0,7487,"Adventure, Fantasy, Action","elves, orcs, middle-earth (tolkien), hobbit, based on novel, explosive, cave, fort, army, mission, attack, guide, wizard, ring, sword and sorcery","WingNut Films, New Line Cinema, The Saul Zaentz Company",2002.0,847287400.0,11.725156962025316,https://image.tmdb.org/t/p/w500/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,https://www.youtube.com/watch?v=HUkDW37WaI0,"Epic fantasy escapade, cinematic medieval grandeur, thrilling battle scenes...","Title: The Lord of the Rings: The Two Towers. Vibe: Epic fantasy escapade, cinematic medieval grandeur, thrilling battle scenes.... Genres: Adventure, Fantasy, Action. Keywords: elves, orcs, middle-earth (tolkien), hobbit, based on novel, explosive, cave, fort, army, mission, attack, guide, wizard, ring, sword and sorcery"
115000000.0,"['Animation', 'Comedy', 'Family']",http://movies.disney.com/monsters-inc,585,"['monster', 'infant', 'energy supply', 'company', 'rivalry', 'hijinks', 'best friend', 'scream', 'conveyor belt', 'energy company', 'friend']",en,"Monsters, Inc.","James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",106.815545,"['Walt Disney Pictures', 'Pixar Animation Studios']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-11-01,562816256.0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,We Scare Because We Care.,"Monsters, Inc.",7.5,5996,"Animation, Comedy, Family","monster, infant, energy supply, company, rivalry, hijinks, best friend, scream, conveyor belt, energy company, friend","Walt Disney Pictures, Pixar Animation Studios",2001.0,447816256.0,4.8940544,https://image.tmdb.org/t/p/w500/wFSpyMsp7H0ttERbxY7Trlv8xry.jpg,https://www.youtube.com/watch?v=GnuQH_ASzu8,"Whimsical childhood wonder, vibrant Pixar textures, laugh-out-loud humor...","Title: Monsters, Inc.. Vibe: Whimsical childhood wonder, vibrant Pixar textures, laugh-out-loud humor.... Genres: Animation, Comedy, Family. Keywords: monster, infant, energy supply, company, rivalry, hijinks, best friend, scream, conveyor belt, energy company, friend"
13000000.0,"['Drama', 'Crime']",,240,"['italo-american', 'cuba', 'vororte', 'melancholy', 'praise', 'revenge', 'mafia', 'lawyer', 'blood', 'corrupt politician', 'bloody body of child', 'man punches woman']",en,The Godfather: Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",105.792936,"['Paramount Pictures', 'The Coppola Company']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1974-12-20,47542841.0,200.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",The Godfather: Part II,8.3,3338,"Drama, Crime","italo-american, cuba, vororte, melancholy, praise, revenge, mafia, lawyer, blood, corrupt politician, bloody body of child, man punches woman","Paramount Pictures, The Coppola Company",1974.0,34542841.0,3.657141615384616,https://image.tmdb.org/t/p/w500/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,https://www.youtube.com/watch?v=7pfqivkYUlE,"Retrofuturistic Las Vegas night, jazz lounge ambiance, old-school crime drama glamour...","Title: The Godfather: Part II. Vibe: Retrofuturistic Las Vegas night, jazz lounge ambiance, old-school crime drama glamour.... Genres: Drama, Crime. Keywords: italo-american, cuba, vororte, melancholy, praise, revenge, mafia, lawyer, blood, corrupt politician, bloody body of child, man punches woman"
22000000.0,"['Drama', 'History', 'War']",http://www.schindlerslist.com/,424,"['factory', 'concentration camp', 'hero', 'holocaust', 'world war ii', 'nazis', 'defense industry', 'biography', 'the holocaust']",en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,104.469351,"['Universal Pictures', 'Amblin Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-11-29,321365567.0,195.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Whoever saves one life, saves the world entire.",Schindler's List,8.3,4329,"Drama, History, War","factory, concentration camp, hero, holocaust, world war ii, nazis, defense industry, biography, the holocaust","Universal Pictures, Amblin Entertainment",1993.0,299365567.0,14.607525772727271,https://image.tmdb.org/t/p/w500/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,https://www.youtube.com/watch?v=v0RB-3sWbBA,"Somber historical contemplation, muted black-and-white realism, haunting period atmosphere...","Title: Schindler's List. Vibe: Somber historical contemplation, muted black-and-white realism, haunting period atmosphere.... Genres: Drama, History, War. Keywords: factory, concentration camp, hero, holocaust, world war ii, nazis, defense industry, biography, the holocaust"
